"Arrival Block Detail","Departure Block Detail","Touchdown Time","Take Off Time","Arrival Time Actual","Departure Time Actual","Departure Time Scheduled","Arrival Time Scheduled","Delay main reason","Total Delay","First Departure Time","Departure Block Hour","Arrival Time Block","Day Of Week","Flight Date","Airline ID","Airline Code","Aircraft Tail ID","Flight Number","Origin Airport ID","Origin City ID","Origin Airport Code","Origin City Name","Origin State Abr","Origin State Name","Destination Airport ID","Destination City ID","Destination Airport Code","Destination City Name","Destination State Abr","Destination State Name","Departure Delay","Taxi Out","Taxi In","Arrival Delay","Fly Time Scheduled","Fly Time Actual","Distance Miles","Distance Group","Carrier Delay","Weather Delay","Airport Delay","Security Delay","Late Aircraft Delay","Distance Group Name"
"11:00 - 11:59","09:00 - 09:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Carrier","76","2023-11-06 00:00:00","9","11","1","2023-11-06 00:00:00","19393","WN","N7889A","2956","1069302","30693","BNA","Nashville, TN","TN","Tennessee","1039707","30397","ATL","Atlanta, GA","GA","Georgia","80","19","5","76","65","61","214","1","76","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Late Aircraft","30","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N8572X","1296","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","23","39","3","30","80","87","231","1","7","0","7","0","16","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N286WN","1191","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","3","17","4","1","60","58","197","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Carrier","44","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N8891Q","384","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1426204","34262","PSP","Palm Springs, CA","CA","California","33","39","5","44","70","81","173","1","32","0","11","0","1","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N7865A","3666","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","12","16","7","-2","80","66","236","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N8520Q","738","1295407","32575","LGB","Long Beach, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","5","25","4","8","70","73","231","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Late Aircraft","33","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N269WN","1194","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","24","35","4","33","70","79","223","1","0","0","9","0","24","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N8824Q","777","1389101","32575","ONT","Ontario, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","7","15","5","5","65","63","197","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","10","11","1","2023-11-06 00:00:00","19393","WN","N902WN","2036","1226603","31453","IAH","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","3","17","3","-7","70","60","216","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","10:00 - 10:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","10","12","1","2023-10-23 00:00:00","19393","WN","N500WR","1088","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1239103","31703","ISP","Islip, NY","NY","New York","1","16","4","-3","70","66","220","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N8302F","2126","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","2","21","4","-9","70","59","197","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N8670A","2970","1319801","33198","MCI","Kansas City, MO","MO","Missouri","1501606","31123","STL","St. Louis, MO","MO","Missouri","1","9","6","-9","60","50","237","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","37","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N8569Z","2297","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","51","9","7","37","70","56","236","1","2","0","0","0","35","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N226WN","2104","1468305","33214","SAT","San Antonio, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","19","14","2","12","70","63","247","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N209WN","20","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","1","11","4","-8","65","56","239","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N8688J","547","1468305","33214","SAT","San Antonio, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","7","9","7","-3","60","50","192","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","15","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N7733B","19","1125904","30194","DAL","Dallas, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","25","11","7","15","70","60","239","1","0","0","0","0","15","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","39","2023-10-23 00:00:00","11","12","1","2023-10-23 00:00:00","19393","WN","N563WN","2405","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1393102","33667","ORF","Norfolk, VA","VA","Virginia","50","10","3","39","55","44","159","1","0","0","0","0","39","Less Than 250 Miles"
"12:00 - 12:59","12:00 - 12:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","12","12","1","2023-10-23 00:00:00","19393","WN","N8690A","826","1129202","30325","DEN","Denver, CO","CO","Colorado","1110902","30189","COS","Colorado Springs, CO","CO","Colorado","4","12","4","-9","45","32","73","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Late Aircraft","43","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N8688J","2941","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","57","11","3","43","70","56","231","1","4","0","0","0","39","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N8801Q","2970","1319801","33198","MCI","Kansas City, MO","MO","Missouri","1501606","31123","STL","St. Louis, MO","MO","Missouri","6","14","5","2","60","56","237","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N8565Z","2297","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","17","8","8","4","70","57","236","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N8786Q","547","1468305","33214","SAT","San Antonio, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","0","10","4","7","60","67","192","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N8788L","487","1042302","30423","AUS","Austin, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","3","14","4","7","55","59","148","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N421LV","2405","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1393102","33667","ORF","Norfolk, VA","VA","Virginia","4","15","5","0","55","51","159","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N201LV","936","1295407","32575","LGB","Long Beach, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","-3","24","10","6","70","79","231","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N7744A","19","1125904","30194","DAL","Dallas, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","-3","19","3","4","70","77","239","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N7746C","20","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","-5","16","16","1","65","71","239","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-10-31 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-31 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","11","12","1","2023-10-30 00:00:00","19393","WN","N940WN","2490","1042302","30423","AUS","Austin, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","-4","13","22","6","60","70","189","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","12:00 - 12:59","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","2023-10-30 00:00:00","Fly Time","0","2023-10-30 00:00:00","12","12","1","2023-10-30 00:00:00","19393","WN","N8855Q","826","1129202","30325","DEN","Denver, CO","CO","Colorado","1110902","30189","COS","Colorado Springs, CO","CO","Colorado","9","12","6","-2","45","34","73","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Carrier","38","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N404WN","1659","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","52","18","3","38","80","66","223","1","38","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N8526W","1204","1319801","33198","MCI","Kansas City, MO","MO","Missouri","1501606","31123","STL","St. Louis, MO","MO","Missouri","1","7","6","-8","60","51","237","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Late Aircraft","38","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N7869A","648","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","44","12","12","38","70","64","223","1","0","0","0","0","38","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Late Aircraft","16","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N8845L","3135","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1412202","30198","PIT","Pittsburgh, PA","PA","Pennsylvania","25","12","6","16","65","56","210","1","1","0","0","0","15","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N8651A","2150","1042302","30423","AUS","Austin, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","10","10","4","-5","65","50","189","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N8515X","184","1468305","33214","SAT","San Antonio, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","5","8","7","-1","55","49","192","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-11-07 00:00:00","2023-11-07 00:00:00","2023-11-06 00:00:00","2023-11-07 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Airport System","32","2023-11-06 00:00:00","11","12","1","2023-11-06 00:00:00","19393","WN","N8740A","2163","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","-3","55","5","32","70","105","236","1","0","0","32","0","0","Less Than 250 Miles"
"12:00 - 12:59","12:00 - 12:59","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","2023-11-06 00:00:00","Fly Time","0","2023-11-06 00:00:00","12","12","1","2023-11-06 00:00:00","19393","WN","N8765Q","975","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1275804","32758","KOA","Kona, HI","HI","Hawaii","7","21","3","6","55","54","163","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","13","1","2023-10-23 00:00:00","19393","WN","N8325D","5214","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","18","18","10","12","75","69","236","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","11:00 - 11:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","11","13","1","2023-10-23 00:00:00","19393","WN","N208WN","127","1323202","30977","MDW","Chicago, IL","IL","Illinois","1143302","31295","DTW","Detroit, MI","MI","Michigan","5","13","6","-2","65","58","228","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","12","13","1","2023-10-23 00:00:00","19393","WN","N7824A","3388","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","4","25","2","5","70","71","223","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Carrier","16","2023-10-23 00:00:00","12","13","1","2023-10-23 00:00:00","19393","WN","N7869A","55","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","9","32","3","16","70","77","231","1","8","0","7","0","1","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Late Aircraft","54","2023-10-23 00:00:00","12","13","1","2023-10-23 00:00:00","19393","WN","N7702A","505","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1426204","34262","PSP","Palm Springs, CA","CA","California","49","33","3","54","65","70","173","1","13","0","5","0","36","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","2023-10-23 00:00:00","Fly Time","0","2023-10-23 00:00:00","12","13","1","2023-10-23 00:00:00","19393","WN","N8797Q","1784","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","4","16","3","-1","50","45","100","1","0","0","0","0","0","Less Than 250 Miles"
